Case_ID,agent_profile_id,Resource,machine_name,duration_seconds,Process Name,Window Title,URL,Window,Activity,Step,Window Element,mouse_click_count,keypress_count,copy_count,paste_count,Start Time,EndTime
1177,83a23c9b-0faf-493a-af72-0fee11bc024c,user12@apromore.com,LAPTOP3,6.080137728308109,chrome,Recently Viewed | Contacts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Contacts | Recently Viewed,Salesforce | Contacts | Recently Viewed,2,0,0,0,2025-06-11T19:06:29.887000,2025-06-11T19:06:35.776000
1137,262339cb-9b7c-4038-9e5f-7852456cf37a,user38@apromore.com,LAPTOP2,0.0,chrome,Recent | Reports | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home?queryScope=mru,Salesforce,Status On Hold,Salesforce | Reports,Dashboards,0,0,0,0,2025-06-11T19:13:53.979000,2025-06-11T19:13:53.979000
1230,1eab54a4-d2bc-4198-ab5a-189e764a1263,user34@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,A3,0,0,0,0,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000
1073,0cdc9ed3-740b-4e14-9932-c9f3cc5ecb58,user41@apromore.com,LAPTOP1,0.882262489500188,msedge,Recently Viewed | Cases | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Response Received,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,1,0,0,0,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000
1160,33eb7e59-5c74-4137-ae62-39825417083e,user10@apromore.com,LAPTOP1,3.6778488581540656,EXCEL,Book1 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,Microsoft Excel,7,0,0,0,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000
1104,3363a739-8b4c-44cd-8ab8-04a121526390,user17@apromore.com,LAPTOP1,1.9757309450350418,msedge,Recently Viewed | Cases | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,1,0,0,0,2025-06-11T12:21:10.105000,2025-06-11T12:21:11.967000
1211,3363a739-8b4c-44cd-8ab8-04a121526390,user17@apromore.com,LAPTOP1,0.29341747230929743,msedge,Recent | Reports | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home,Salesforce,Status Response Received,Salesforce | Reports,Salesforce | Reports,0,0,0,0,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000
1284,b211c85a-460a-4bce-a653-c2a08f0362b6,user67@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Waiting for Customer,Salesforce | Cases | Recently Viewed,Reports,0,0,0,0,2025-06-11T19:12:46.816000,2025-06-11T19:12:46.816000
1226,eb66da84-3895-4d1a-9a0c-7bd5df3a735e,user62@apromore.com,LAPTOP3,0.0,chrome,00001182 | Case | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000Nc7yoIAB/view,Salesforce,Status Escalated,Salesforce | Case,Contacts,0,0,0,0,2025-06-11T19:06:28.658000,2025-06-11T19:06:28.658000
1169,138b104b-3405-4d12-8300-f3626cb470cb,user95@apromore.com,LAPTOP2,0.0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,F5,0,0,0,0,2025-06-11T19:13:38.776000,2025-06-11T19:13:38.776000
1131,ae3314a7-9f01-4ac3-be16-3804f97a8ad2,user1@apromore.com,LAPTOP1,0.5340822418331723,msedge,Recently Viewed | Cases | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5JdzIAF/view,Salesforce,Status On Hold,Salesforce | Recently Viewed,Salesforce | Recently Viewed,0,0,0,0,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000
1096,83a23c9b-0faf-493a-af72-0fee11bc024c,user12@apromore.com,LAPTOP1,0.41964713461678504,WINWORD,Document1 - Word,,Microsoft Word,Status Waiting for Customer,Microsoft Word,Microsoft Word,0,0,0,0,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000
1120,e142b8d1-4ac1-48ab-9715-8ec3f9f6fa52,user4@apromore.com,LAPTOP1,0.7687294819412519,msedge,Recently Viewed | Cases | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,1,0,0,0,2025-06-11T12:20:49.945000,2025-06-11T12:20:50.695000
1233,17d3d65e-455a-4ec5-9db5-59d2e0118dbe,user42@apromore.com,LAPTOP1,0.6604182175259746,msedge,New Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5HehIAF/view,Salesforce,Status On Hold,Salesforce | Case | New,Salesforce | Case | New,0,0,0,0,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000
1267,964eb761-1a09-4f09-9171-9cfde89003ea,user13@apromore.com,LAPTOP3,5.753930549029743,chrome,Recently Viewed | Contacts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Contacts | Recently Viewed,Salesforce | Contacts | Recently Viewed,2,0,0,0,2025-06-11T19:06:29.887000,2025-06-11T19:06:35.776000
1248,a14c58ad-7585-4ac9-ab29-8a152f9eaf76,user98@apromore.com,LAPTOP2,0.0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,G13,0,0,0,0,2025-06-11T18:07:39.176000,2025-06-11T18:07:39.176000
1196,1783c1f7-23a9-4fc7-86a7-7d8a00dcfc01,user85@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,B5,0,0,0,0,2025-06-11T12:31:47.945000,2025-06-11T12:31:47.945000
1204,f26f96e0-01f6-4f0d-bf66-71825958a4d5,user86@apromore.com,LAPTOP2,1.8938860078213384,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,1,0,0,0,2025-06-11T19:12:31.448000,2025-06-11T19:12:33.311000
1118,e142b8d1-4ac1-48ab-9715-8ec3f9f6fa52,user4@apromore.com,LAPTOP1,0.14801924040050427,msedge,Recently Viewed | Accounts | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/home,Salesforce,Status Waiting for Customer,Salesforce | Contacts | Recently Viewed,Salesforce | Contacts | Recently Viewed,0,0,0,0,2025-06-11T12:23:12.913000,2025-06-11T12:23:13.062000
1241,5ecb8a0d-4225-4d0c-8d27-e3f24ae36673,user82@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,A1,0,0,0,0,2025-06-11T12:32:06.625000,2025-06-11T12:32:06.625000
1271,05de8fcf-36a2-4428-aac3-161dcd36f53d,user69@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,A1,0,0,0,0,2025-06-11T12:32:06.625000,2025-06-11T12:32:06.625000
1034,8673a048-5640-4a27-9e79-9fb7d781eef3,user19@apromore.com,LAPTOP2,0.0,EXCEL,Book2 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,B2,0,0,0,0,2025-06-11T19:09:49.106000,2025-06-11T19:09:49.106000
1057,fe120edb-ba85-4c60-a8e5-2323ee5c15ce,user2@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Working,Salesforce | Cases | Recently Viewed,00001032,0,0,0,0,2025-06-11T19:06:56.926000,2025-06-11T19:06:56.926000
1098,83a23c9b-0faf-493a-af72-0fee11bc024c,user12@apromore.com,LAPTOP3,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Cases | Recently Viewed,00001183,0,0,0,0,2025-06-11T19:10:50.502000,2025-06-11T19:10:50.502000
1258,1744d9f7-0f6f-49be-82b6-01397cdaf868,user81@apromore.com,LAPTOP3,0.49702323072395327,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/home,Salesforce,Status Response Received,Salesforce | Recently Viewed,Salesforce | Recently Viewed,0,0,0,0,2025-06-11T19:12:25.661000,2025-06-11T19:12:26.184000
1251,cff0ea91-b4f6-4b60-a9b5-ee56cfd31eba,user74@apromore.com,LAPTOP1,0.061314443583665446,msedge,Lightning Experience | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Created.,Salesforce | Dashboards,Salesforce | Dashboards,0,0,0,0,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000
1183,a14c58ad-7585-4ac9-ab29-8a152f9eaf76,user98@apromore.com,LAPTOP1,4.031205197829129,EXCEL,Book1 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,Microsoft Excel,8,0,0,0,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000
1077,cea2af55-9412-487d-8a6f-6f52da0755f2,user6@apromore.com,LAPTOP3,0.0,chrome,00001183 | Case | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000Nc7zrIAB/edit?count=3&backgroundContext=%2Flightning%2Fr%2FCase%2F500J300000Nc7zrIAB%2Fview,Salesforce,Status Escalated,Salesforce | Case,Status,0,0,0,0,2025-06-11T19:10:57.520000,2025-06-11T19:10:57.520000
1265,7abcb043-8f92-469e-9e3e-1689624e44bc,user8@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,A3,0,0,0,0,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000
1263,1bc58877-c4a5-40e0-86e7-bdd7c361c4f6,user51@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,C3,0,0,0,0,2025-06-11T12:32:08.247000,2025-06-11T12:32:08.247000
1235,af75f6d7-7a52-4846-8361-3b3c2494590d,user11@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,B3,0,0,0,0,2025-06-11T12:32:10.578000,2025-06-11T12:32:10.578000
1126,142417aa-cc1d-4182-a2bf-a470dff667cb,user63@apromore.com,LAPTOP2,2.250317280250996,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,1,0,0,0,2025-06-11T19:13:12.588000,2025-06-11T19:13:14.888000
1258,eb461981-1b3f-4e42-a899-bf255f601a28,user57@apromore.com,LAPTOP2,1.4498965492401383,chrome,Recent | Reports | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home?queryScope=mru,Salesforce,Created.,Salesforce | Reports,Salesforce | Reports,1,0,0,0,2025-06-11T19:12:58.805000,2025-06-11T19:13:00.184000
1081,83a23c9b-0faf-493a-af72-0fee11bc024c,user12@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Escalated,Salesforce | Cases | Recently Viewed,Contacts,0,0,0,0,2025-06-11T19:13:02.223000,2025-06-11T19:13:02.223000
1170,34123454-9611-44d8-a78e-e54e135ad249,user73@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,C2,0,0,0,0,2025-06-11T12:31:49.033000,2025-06-11T12:31:49.033000
1232,fe120edb-ba85-4c60-a8e5-2323ee5c15ce,user2@apromore.com,LAPTOP1,2.371028295075483,msedge,Smart Smartson | Contact | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Contact/003J300000EOKAuIAP/view,Salesforce,Status In Progress,Salesforce | Contact,Salesforce | Contact,1,0,0,0,2025-06-11T12:20:45.680000,2025-06-11T12:20:47.962000
1293,7abcb043-8f92-469e-9e3e-1689624e44bc,user8@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,C4,0,0,0,0,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000
1191,af75f6d7-7a52-4846-8361-3b3c2494590d,user11@apromore.com,LAPTOP1,13.234434557769896,msedge,00001175 | Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5JdzIAF/view,Salesforce,Created.,Salesforce | Case,Salesforce | Case,5,0,0,0,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000
1102,4ae0ae47-a32f-4b72-9597-e01a2af9141e,user53@apromore.com,LAPTOP3,0.5588166087923859,chrome,Lightning Experience | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Status Waiting for Customer,Salesforce | Dashboards,Salesforce | Dashboards,0,0,0,0,2025-06-11T19:11:04.281000,2025-06-11T19:11:04.818000
1223,6263b893-c748-49f3-97c8-4f93faa97c63,user100@apromore.com,LAPTOP1,17.04838506505801,msedge,New Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/new?count=1&nooverride=1&useRecordTypeCheck=1&navigationLocation=LIST_VIEW&backgroundContext=%2Flightning%2Fr%2FCase%2F500J3000006gBVTIA2%2Fview,Salesforce,Status Escalated,Salesforce | New,Salesforce | New,1,14,0,0,2025-06-11T12:19:42.780000,2025-06-11T12:19:59.410000
1149,33eb7e59-5c74-4137-ae62-39825417083e,user10@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,C4,0,0,0,0,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000
1254,1783c1f7-23a9-4fc7-86a7-7d8a00dcfc01,user85@apromore.com,LAPTOP3,0.554709919102566,chrome,Recently Viewed | Accounts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list,Salesforce,Created.,Salesforce | Contacts | Recently Viewed,Salesforce | Contacts | Recently Viewed,0,0,0,0,2025-06-11T19:10:43.703000,2025-06-11T19:10:44.233000
1158,b40c6450-8ccc-48a4-87d8-ef5a2198c43c,user84@apromore.com,LAPTOP3,0.5750396372235764,chrome,Lightning Experience | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000Nc7yoIAB/view,Salesforce,Status In Progress,Salesforce,Salesforce,0,0,0,0,2025-06-11T19:05:43.296000,2025-06-11T19:05:43.872000
1218,7abcb043-8f92-469e-9e3e-1689624e44bc,user8@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Created.,Salesforce | Cases | Recently Viewed,Reports,0,0,0,0,2025-06-11T19:12:27.144000,2025-06-11T19:12:27.144000
1132,9b84f4b6-43d9-4f67-b22c-b42a2ac66f7f,user36@apromore.com,LAPTOP3,0.0,chrome,00001183 | Case | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000Nc7zrIAB/view,Salesforce,Status On Hold,Salesforce | Case,Reports,0,0,0,0,2025-06-11T19:11:02.398000,2025-06-11T19:11:02.398000
1288,39a85f82-2dab-46f9-a974-f04c2fdc8e61,user93@apromore.com,LAPTOP1,0.7993888769987659,msedge,Recently Viewed | Cases | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Working,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,1,0,0,0,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000
1175,29f33185-a3a7-415c-a44f-b03be0aa27c9,user76@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,A1,0,0,0,0,2025-06-11T12:32:11.344000,2025-06-11T12:32:11.344000
1114,07cedeab-929f-4b09-90a8-43f5bad421f4,user14@apromore.com,LAPTOP3,0.0,chrome,00001183 | Case | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000Nc7zrIAB/view,Salesforce,Created.,Salesforce | Case,Contacts,0,0,0,0,2025-06-11T19:10:43.109000,2025-06-11T19:10:43.109000
1257,7c9692e9-d933-4d88-89a3-52417b602c1a,user54@apromore.com,LAPTOP2,0.0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,G9,0,0,0,0,2025-06-11T18:07:41.567000,2025-06-11T18:07:41.567000
1168,1783c1f7-23a9-4fc7-86a7-7d8a00dcfc01,user85@apromore.com,LAPTOP1,12.663764906811135,msedge,00001175 | Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5JdzIAF/view,Salesforce,Created.,Salesforce | Case,Salesforce | Case,5,0,0,0,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000
1069,f26f96e0-01f6-4f0d-bf66-71825958a4d5,user86@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Knowledge | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Knowledge__kav/list?filterName=__Recent,Salesforce,Status Response Received,Salesforce | Knowledge | Recently Viewed,Dashboards,0,0,0,0,2025-06-11T19:13:57.659000,2025-06-11T19:13:57.659000
1148,a93008ac-13eb-4e2f-add0-ce829be939ee,user21@apromore.com,LAPTOP1,0.2423898451646867,msedge,00001176 | Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home,Salesforce,Created.,Salesforce | Reports,Salesforce | Reports,0,0,0,0,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000
1140,20c5922e-9f6a-4984-9fe8-1b4fb73a4f29,user50@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,A2,0,0,0,0,2025-06-11T12:31:47.182000,2025-06-11T12:31:47.182000
1277,4b93e474-34ee-4ad2-8040-cc2b0ede78f7,user94@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Cases | Recently Viewed,00001171,0,0,0,0,2025-06-11T19:13:14.640000,2025-06-11T19:13:14.640000
1084,af341ad2-fc63-4e6f-be9c-020ed506097a,user39@apromore.com,LAPTOP1,0.4093109658279699,WINWORD,Document1 - Word,,Microsoft Word,Status Waiting for Customer,Microsoft Word,Microsoft Word,0,0,0,0,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000
1196,15bc366e-0e42-4391-a714-7aa00f99695b,user20@apromore.com,LAPTOP2,0.0,chrome,00001179 | Case | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5MwSIAV/view,Salesforce,Status Working,Salesforce | Case,Cases,0,0,0,0,2025-06-11T18:07:57.118000,2025-06-11T18:07:57.118000
1222,a64c0b22-6a12-4af5-a65c-bb1f9f08996b,user88@apromore.com,LAPTOP1,0.8863542303199993,msedge,,https://apromore3-dev-ed.lightning.force.com/lightning/o/Account/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Accounts,Salesforce | Accounts,1,0,0,0,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000
1118,3cebf801-d9f5-47b6-835d-4a9f62395ac2,user87@apromore.com,LAPTOP1,23.27189179416098,msedge,00001176 | Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5HehIAF/view,Salesforce,Status Working,Salesforce | Case,Salesforce | Case,10,0,0,0,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000
1290,a7078f15-1245-490b-a882-09772a597bcd,user7@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,B3,0,0,0,0,2025-06-11T12:31:47.576000,2025-06-11T12:31:47.576000
1189,855d17f9-cf72-45e9-82cf-36a47482b80e,user9@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,B3,0,0,0,0,2025-06-11T12:32:10.578000,2025-06-11T12:32:10.578000
1273,ae3314a7-9f01-4ac3-be16-3804f97a8ad2,user1@apromore.com,LAPTOP1,0.7901452188741706,msedge,Recently Viewed | Accounts | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Account/list?filterName=__Recent,Salesforce,Status In Progress,Salesforce | Accounts | Recently Viewed,Salesforce | Accounts | Recently Viewed,0,0,0,0,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000
1191,87e02d6e-c0ec-4f57-a4aa-6ee8f414d5ad,user26@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,B2,0,0,0,0,2025-06-11T12:32:07.395000,2025-06-11T12:32:07.395000
970,262339cb-9b7c-4038-9e5f-7852456cf37a,user38@apromore.com,LAPTOP2,0.0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,A8,0,0,0,0,2025-06-11T19:09:51.694000,2025-06-11T19:09:51.694000
1241,262339cb-9b7c-4038-9e5f-7852456cf37a,user38@apromore.com,LAPTOP2,1.1124338253695985,chrome,Recently Viewed | Contacts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Contacts | Recently Viewed,Salesforce | Contacts | Recently Viewed,1,0,0,0,2025-06-11T17:15:01.789000,2025-06-11T17:15:02.837000
1079,9d0b21ef-8252-4711-99a5-40eeefe677fa,user61@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Working,Salesforce | Cases | Recently Viewed,00001032,0,0,0,0,2025-06-11T19:06:56.926000,2025-06-11T19:06:56.926000
1147,106148de-7b09-497f-b258-908567bbe3d0,user44@apromore.com,LAPTOP1,2.0304645544025033,msedge,Recently Viewed | Contacts | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/home,Salesforce,Status In Progress,Salesforce | Recently Viewed,Salesforce | Recently Viewed,0,0,0,0,2025-06-11T12:20:47.962000,2025-06-11T12:20:49.945000
1117,f26f96e0-01f6-4f0d-bf66-71825958a4d5,user86@apromore.com,LAPTOP3,0.0,chrome,Recently Viewed | Contacts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list?filterName=__Recent,Salesforce,Status Response Received,Salesforce | Contacts | Recently Viewed,Cases,0,0,0,0,2025-06-11T19:06:53.224000,2025-06-11T19:06:53.224000
1279,106148de-7b09-497f-b258-908567bbe3d0,user44@apromore.com,LAPTOP3,8.507770446622196,chrome,Recently Viewed | Contacts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list?filterName=__Recent,Salesforce,Status Response Received,Salesforce | Contacts | Recently Viewed,Salesforce | Contacts | Recently Viewed,1,0,0,0,2025-06-11T19:06:44.452000,2025-06-11T19:06:53.465000
1270,cff0ea91-b4f6-4b60-a9b5-ee56cfd31eba,user74@apromore.com,LAPTOP2,2.8010269464002957,chrome,Recently Viewed | Accounts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Account/list?filterName=__Recent,Salesforce,Status In Progress,Salesforce | Accounts | Recently Viewed,Salesforce | Accounts | Recently Viewed,2,0,0,0,2025-06-11T17:17:30.140000,2025-06-11T17:17:32.699000
1103,eb66da84-3895-4d1a-9a0c-7bd5df3a735e,user62@apromore.com,LAPTOP2,0.0,chrome,Recent | Dashboards | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Status Response Received,Salesforce | Dashboards,Accounts,0,0,0,0,2025-06-11T19:10:12.569000,2025-06-11T19:10:12.569000
1177,cea2af55-9412-487d-8a6f-6f52da0755f2,user6@apromore.com,LAPTOP2,9.085350623731355,chrome,Recently Viewed | Contacts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list?filterName=__Recent,Salesforce,Status Working,Salesforce | Contacts | Recently Viewed,Salesforce | Contacts | Recently Viewed,1,0,0,0,2025-06-11T19:13:03.328000,2025-06-11T19:13:12.018000
1139,3363a739-8b4c-44cd-8ab8-04a121526390,user17@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,B3,0,0,0,0,2025-06-11T12:32:10.578000,2025-06-11T12:32:10.578000
1149,1bc58877-c4a5-40e0-86e7-bdd7c361c4f6,user51@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Working,Salesforce | Cases | Recently Viewed,00001161,0,0,0,0,2025-06-11T17:14:55.775000,2025-06-11T17:14:55.775000
1122,262339cb-9b7c-4038-9e5f-7852456cf37a,user38@apromore.com,LAPTOP1,0.5684109794137081,msedge,Lightning Experience | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Status On Hold,Salesforce | Dashboards,Salesforce | Dashboards,0,0,0,0,2025-06-11T12:21:07.748000,2025-06-11T12:21:08.375000
1113,4ea03f06-17ba-4752-ad8d-1dd77f9d30e2,user24@apromore.com,LAPTOP2,1.985973091805707,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status In Progress,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,0,0,0,0,2025-06-11T18:07:57.872000,2025-06-11T18:08:00.053000
